store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Washington DC – Tyson’s,333268,"1775 Tysons Boulevard, Suite 50",,Tysons,Virginia,22102,United States,(703) 556-0200,38.92338549999999,-77.2214581,Holiday Hours;Mother's Day:11:00 AM - 9:00 PM;Father's Day:11:00 AM - 9:00 PM;BRUNCH;SAT - SUN:11:30 AM - 2:00 PM;Lunch;MON - FRI:11:00 AM - 2:00 PM;Dinner;,,0
Atlanta,39331,3101 Piedmont Rd.,,Atlanta,Georgia,30305,United States,(404) 266-9988,33.8406338,-84.3694841,Holiday Hours;Mother's Day:11:00 AM - 9:00 PM;Father's Day:11:00 AM - 9:00 PM;Brunch;SAT - SUN:11:30 AM - 2:00 PM;Lunch;MON-FRI:11:30 AM - 2:00 PM;Dinner;,,0
São Paulo - Santo Amaro,,"Av. Santo. Amaro, 6824 ",,Santo Amaro,,04702-002,Brazil,(972) 503-7300,-23.640639,-46.698626,Lunch;MON - FRI:12:00 PM - 4:00 PM;Dinner;,,0
São Paulo - Jardins,,"Rua Augusta, 2077 - Cerqueira César",,Jardins,,01413-000,Brazil,,-23.560359,-46.662578,Lunch;MON - FRI:12:00 PM - 11:30 PM;Dinner;,,0
São Paulo - Moema,,"Av. Moreira Guimarães, 964",,Moema,,04074-020,Brazil,(713) 978-6500,-23.613908,-46.658495,Lunch;MON - FRI:12:00 PM - 11:30 PM;Dinner;,,0
Scottsdale,40552,6300 N. Scottsdale Rd.,,Scottsdale,Arizona,85253,United States,(480) 609-8866,33.5299053,-111.926437,Holiday Hours;Mother's Day:11:00 AM - 9:00 PM;Father's Day:11:00 AM - 9:00 PM;Brunch;SAT - SUN:11:30 AM - 2:00 PM;Lunch;MON-FRI:11:30 AM - 2:00 PM;Dinner;,,0
Washington DC,39388,1101 Pennsylvania Ave NW,,Washington DC,DC,20004,United States,(202) 347-4668,38.8954687,-77.02733,Holiday Hours;Mother's Day:11:00 AM - 9:00 PM;Father's Day:11:00 AM - 9:00 PM;Brunch;SAT - SUN:11:30 AM - 2:00 PM;Lunch;MON-FRI:11:30 AM - 2:30 PM;Dinner;,,0
San Juan,160525,"15 Ave. Munoz Rivera, Suite 208",,San Juan,Puerto Rico,00901,United States,(787) 727-5100,18.461845,-66.085967,Holiday Hours;Mother's Day:11:00 AM - 9:00 PM;Father's Day:11:00 AM - 9:00 PM;Brunch;SAT - SUN:11:30 AM - 2:00 PM;Lunch;MON-FRI:11:30 AM  - 2:30 PM;Dinner;,,0
San Jose,118927,"377 Santana Row, #1090",,San Jose,California,95128,United States,(408) 244-7001,37.319863,-121.948991,Holiday Hours;Mother's Day:11:00 AM - 9:00 PM;Father's Day:11:00 AM - 9:00 PM;Brunch;SAT - SUN:11:30 AM - 2:00 PM;Lunch;MON - FRI:11:30 AM - 2:00 PM;Dinner;,,0
São Paulo - Center Norte,,"Travessa Casalbuono, 120 - Vila Guiherme",,Centre Norte,,02047-050,Brazil,,-23.515249,-46.617551,Lunch;MON - FRI:12:00 PM - 11:30 PM;Dinner;,,0
