store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Loaf 'N Jug,00123,2318 E Grand Ave,,Laramie,WY,82070,United States,3077428402,41.3091783,-105.5624851,fridayOpen:07:00;thursdayClose:07:00;recordId:67300123;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00136,397 W Broadway Ave,,Jackson,WY,83001,United States,3077337947,43.4793832,-110.7686159,fridayOpen:07:00;thursdayClose:07:00;recordId:67300136;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Lucky's Market,00017,974 W Broadway,,Jackson,WY,83001,United States,,43.4729,-110.784347,fridayOpen:07:00;thursdayClose:07:00;recordId:07200017;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00184,1425 S Hwy 89,,Jackson,WY,83001,United States,3077338908,43.4587962,-110.7956985,fridayOpen:06:00;thursdayClose:00:00;recordId:70600184;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
City Market,00415,505 W Victory Way,,Craig,CO,81625,United States,9708246515,40.5150144,-107.5538186,fridayOpen:05:00;thursdayClose:22:00;recordId:62000415;wednesdayOpen:05:00;thursdayOpen:05:00;tuesdayOpen:05:00;wednesdayClose:22:00;saturdayOpen:05:00;mondayOpen:05:00;tuesdayClose:22:00;fridayClose:22:00;mondayClose:22:00;saturdayClose:22:00;sundayClose:22:00;sundayOpen:05:00;,,
Loaf 'N Jug,00869,2441 W Victory Way,,Craig,CO,81625,United States,9708247740,40.5143078,-107.57497000000001,fridayOpen:07:00;thursdayClose:07:00;recordId:67300869;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00167,731 Washington Blvd,,Newcastle,WY,82701,United States,3077464080,43.8488951,-104.1960371,fridayOpen:07:00;thursdayClose:07:00;recordId:67300167;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
City Market,00414,1825 Central Park Plaza,,Steamboat Springs,CO,80477,United States,9708793290,40.4630805,-106.8215977,fridayOpen:06:00;thursdayClose:23:00;recordId:62000414;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:23:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:23:00;fridayClose:23:00;mondayClose:23:00;saturdayClose:23:00;sundayClose:23:00;sundayOpen:06:00;,,
Loaf 'N Jug,00804,555 Marketplace Plaza,,Steamboat Springs,CO,80488,United States,9708706848,40.4589943,-106.819896,fridayOpen:07:00;thursdayClose:07:00;recordId:67300804;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00119,534 Vandehei Ave,,Cheyenne,WY,82009,United States,3076375859,41.1840362,-104.8362121,fridayOpen:07:00;thursdayClose:07:00;recordId:67300119;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00116,5539 Yellowstone Rd,,Cheyenne,WY,82009,United States,3076322118,41.1714141,-104.8282257,fridayOpen:07:00;thursdayClose:07:00;recordId:67300116;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00115,820 Randall Ave,,Cheyenne,WY,82001,United States,3076328235,41.14402,-104.8311462,fridayOpen:07:00;thursdayClose:07:00;recordId:67300115;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00193,2414 Dell Range Blvd,,Cheyenne,WY,82009,United States,3076378551,41.1605415,-104.7826766,fridayOpen:07:00;thursdayClose:07:00;recordId:67300193;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00118,1922 E Lincolnway,,Cheyenne,WY,82001,United States,3076358257,41.1386871,-104.7943038,fridayOpen:07:00;thursdayClose:07:00;recordId:67300118;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
King Soopers,00079,3702 Dell Range Blvd,,Cheyenne,WY,82009,United States,3076380014,41.1613168,-104.764616,fridayOpen:07:00;thursdayClose:07:00;recordId:62000079;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00195,4373 E Lincolnway,,Cheyenne,WY,82001,United States,3074338637,41.1443214,-104.7559509,fridayOpen:07:00;thursdayClose:07:00;recordId:67300195;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00192,3920 E 12Th St,,Cheyenne,WY,82001,United States,3076378546,41.1368446,-104.76190940000001,fridayOpen:07:00;thursdayClose:07:00;recordId:67300192;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00194,1610 S Greeley Hwy,,Cheyenne,WY,82007,United States,3076355226,41.1026344,-104.8010253,fridayOpen:07:00;thursdayClose:07:00;recordId:67300194;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Littman Jewelers,00952,5580 Goods Ln Ste 2108,,Altoona,PA,16602,United States,8149418423,40.469126,-78.411944,fridayOpen:10:00;thursdayClose:21:00;recordId:70200952;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:00;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:00;fridayClose:21:00;mondayClose:21:00;saturdayClose:21:00;sundayClose:18:00;sundayOpen:12:00;,,
Turkey Hill,00201,2688 Euclid Ave,,Duboistown,PA,17702,United States,5703267350,41.2228448,-77.0364761,fridayOpen:07:00;thursdayClose:07:00;recordId:67000201;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00238,3106 Everett Rd,,East Freedom,PA,16637,United States,8146953533,40.3673583,-78.4276487,fridayOpen:07:00;thursdayClose:07:00;recordId:67000238;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00256,7637 Woodbury Pike,,Roaring Spring,PA,16673,United States,8142245084,40.3368307,-78.3909762,fridayOpen:05:30;thursdayClose:00:00;recordId:67000256;wednesdayOpen:05:30;thursdayOpen:05:30;tuesdayOpen:05:30;wednesdayClose:00:00;saturdayOpen:05:30;mondayOpen:05:30;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:05:30;,,
Turkey Hill,00210,700 Washington Blvd,,Williamsport,PA,17701,United States,5703279190,41.2476009,-76.9905151,fridayOpen:07:00;thursdayClose:07:00;recordId:67000210;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00309,1980 N. Susquehanna Trail,,Selinsgrove,PA,17870,United States,5707437135,40.8349724,-76.8349609,fridayOpen:07:00;thursdayClose:07:00;recordId:67000309;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00208,854 Mahoning St,,Milton,PA,17847,United States,5707422680,41.0102777,-76.8391956,fridayOpen:07:00;thursdayClose:07:00;recordId:67000208;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00211,300 Broad St,,Montoursville,PA,17754,United States,5703688005,41.2496931,-76.9276106,fridayOpen:07:00;thursdayClose:07:00;recordId:67000211;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00202,276 State Route 87,,Montoursville,PA,17754,United States,5704334533,41.2660847,-76.9130294,fridayOpen:05:00;thursdayClose:00:00;recordId:67000202;wednesdayOpen:05:00;thursdayOpen:05:00;tuesdayOpen:05:00;wednesdayClose:00:00;saturdayOpen:05:00;mondayOpen:05:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:05:00;,,
Turkey Hill,00209,501 N. Front St.,,Sunbury,PA,17801,United States,5702863166,40.8689615,-76.7941868,fridayOpen:07:00;thursdayClose:07:00;recordId:67000209;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00225,900 N 4Th St,,Sunbury,PA,17801,United States,5702860890,40.8711596,-76.7857465,fridayOpen:07:00;thursdayClose:07:00;recordId:67000225;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00216,1 Cranes Gap Rd,,Carlisle,PA,17013,United States,7172492065,40.2425384,-77.1793823,fridayOpen:06:00;thursdayClose:00:00;recordId:67000216;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Turkey Hill,00199,4760 State Route 54,,Turbotville,PA,17772,United States,5706496224,41.1070941,-76.7673104,fridayOpen:07:00;thursdayClose:07:00;recordId:67000199;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Littman Jewelers,00965,300 Lycoming Mall Cir Ste 228,,Pennsdale,PA,17756,United States,5705466966,41.240007,-76.826526,fridayOpen:10:00;thursdayClose:21:00;recordId:70200965;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:00;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:00;fridayClose:21:00;mondayClose:21:00;saturdayClose:21:00;sundayClose:17:00;sundayOpen:11:00;,,
Turkey Hill,00206,18 East Water Street,,Muncy,PA,17756,United States,5705463940,41.2055801,-76.7847997,fridayOpen:07:00;thursdayClose:07:00;recordId:67000206;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00268,7040 Wertzville Rd,,Mechanicsburg,PA,17050,United States,7177669598,40.2834663,-77.0510711,fridayOpen:07:00;thursdayClose:07:00;recordId:67000268;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00283,209 W King St,,Shippensburg,PA,17257,United States,7175326800,40.0482478,-77.5260845,fridayOpen:07:00;thursdayClose:07:00;recordId:67000283;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00294,6708 Carlisle Pike,,Mechanicsburg,PA,17050,United States,7176971045,40.2396181,-77.0535369,fridayOpen:07:00;thursdayClose:07:00;recordId:67000294;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00280,2060 Good Hope Rd,,Enola,PA,17025,United States,7177289711,40.2885665,-76.9863204,fridayOpen:07:00;thursdayClose:07:00;recordId:67000280;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00236,5150 Simpson Ferry Rd,,Mechanicsburg,PA,17055,United States,7177958290,40.2183418,-76.9772186,fridayOpen:07:00;thursdayClose:07:00;recordId:67000236;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00266,2015 Dotson Ct,,Harrisburg,PA,17110,United States,7176719290,40.306448,-76.8522995,fridayOpen:07:00;thursdayClose:07:00;recordId:67000266;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Littman Jewelers,00896,3541 Capital City Mall Dr,,Camp Hill,PA,17011,United States,7177376849,40.223018,-76.931934,fridayOpen:10:00;thursdayClose:21:00;recordId:70200896;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:00;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:00;fridayClose:21:00;mondayClose:21:00;saturdayClose:21:00;sundayClose:18:00;sundayOpen:11:00;,,
Littman Jewelers,00905,500 Galleria Dr Ste 240,,Johnstown,PA,15904,United States,8142666199,40.294593,-78.833817,fridayOpen:10:00;thursdayClose:21:00;recordId:70200905;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:00;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:00;fridayClose:21:00;mondayClose:21:00;saturdayClose:21:00;sundayClose:17:00;sundayOpen:12:00;,,
Turkey Hill,00135,501 N 2Nd St,,Shamokin,PA,17872,United States,5706481620,40.7892382,-76.5640747,fridayOpen:07:00;thursdayClose:07:00;recordId:67000135;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00240,2130 S Market St,,Mechanicsburg,PA,17055,United States,7176977280,40.175373,-76.9846343,fridayOpen:07:00;thursdayClose:07:00;recordId:67000240;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Turkey Hill,00098,707 N Mountain Rd,,Linglestown,PA,17112,United States,7176573493,40.333294,-76.790779,fridayOpen:07:00;thursdayClose:07:00;recordId:67000098;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Kroger,00800,555 W Marion Rd,,Mount Gilead,OH,43338,United States,4199479191,40.5472654,-82.8465263,fridayOpen:06:00;thursdayClose:01:00;recordId:01600800;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:01:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:01:00;fridayClose:01:00;mondayClose:01:00;saturdayClose:01:00;sundayClose:01:00;sundayOpen:06:00;,,
Kroger,00820,855 Coshocton Ave,,Mount Vernon,OH,43050,United States,7403931425,40.4010188,-82.4588259,fridayOpen:07:00;thursdayClose:07:00;recordId:01600820;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Kroger,00802,131 State Route 3,,Sunbury,OH,43074,United States,7409650500,40.2462815,-82.8686806,fridayOpen:06:00;thursdayClose:01:00;recordId:01600802;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:01:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:01:00;fridayClose:01:00;mondayClose:01:00;saturdayClose:01:00;sundayClose:01:00;sundayOpen:06:00;,,
Kroger,00546,800 W Coshocton St,,Johnstown,OH,43031,United States,7409668300,40.147049,-82.7076001,fridayOpen:06:00;thursdayClose:01:00;recordId:01600546;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:01:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:01:00;fridayClose:01:00;mondayClose:01:00;saturdayClose:01:00;sundayClose:01:00;sundayOpen:06:00;,,
Kroger,00847,7345 S.R. 3,,Westerville,OH,43082,United States,6147945555,40.1496446,-82.9208478,fridayOpen:07:00;thursdayClose:07:00;recordId:01600847;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Harris Teeter,00324,15501 Annapolis Rd. #400,,Bowie,MD,20715,United States,3013832935,38.9793447,-76.7351125,fridayOpen:07:00;thursdayClose:07:00;recordId:09700324;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Harris Teeter,00408,14702 Baltimore Ave,,Laurel,MD,20707,United States,3014906039,39.0929405,-76.8584304,fridayOpen:06:00;thursdayClose:00:00;recordId:09700408;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Littman Jewelers,00864,7900 Ritchie Hwy E153,,Glen Burnie,MD,21061,United States,4107601045,39.138554,-76.60566,fridayOpen:10:00;thursdayClose:21:00;recordId:70200864;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:00;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:00;fridayClose:21:00;mondayClose:21:00;saturdayClose:21:00;sundayClose:18:00;sundayOpen:11:00;,,
Harris Teeter,00282,1350 Potomac Ave SE,,WASHINGTON,DC,20003,United States,2025431040,38.880136,-76.9868323,fridayOpen:07:00;thursdayClose:00:00;recordId:09700282;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:00:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:07:00;,,
Harris Teeter,00352,1201 First St NE,,WASHINGTON,DC,20002,United States,2025890351,38.9058758,-77.0055935,fridayOpen:07:00;thursdayClose:00:00;recordId:09700352;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:00:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:07:00;,,
Harris Teeter,00383,401 M Street SE,,Washington,DC,20003,United States,2025540164,38.8758757,-77.0000152,fridayOpen:06:00;thursdayClose:00:00;recordId:09700383;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Harris Teeter,00322,8620 Guilford Rd,,COLUMBIA,MD,21046,United States,4102905902,39.1700226,-76.8642506,fridayOpen:07:00;thursdayClose:07:00;recordId:09700322;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Harris Teeter,00323,8184 Westside Blvd,,FULTON,MD,20759,United States,3013625761,39.1496753,-76.9112813,fridayOpen:07:00;thursdayClose:07:00;recordId:09700323;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Harris Teeter,00231,1631 Kalorama Road NW,,WASHINGTON,DC,20009,United States,2029861415,38.9219804,-77.0384578,fridayOpen:07:00;thursdayClose:00:00;recordId:09700231;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:00:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:07:00;,,
Littman Jewelers,00561,10300 Little Patuxent Pkwy,,Columbia,MD,21044,United States,4109976494,39.215383,-76.86063,fridayOpen:10:00;thursdayClose:21:00;recordId:70200561;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:00;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:00;fridayClose:21:00;mondayClose:21:00;saturdayClose:21:00;sundayClose:18:00;sundayOpen:12:00;,,
Harris Teeter,00083,900 Army-Navy Drive,,ARLINGTON,VA,22202,United States,7034137112,38.8652564,-77.0619613,fridayOpen:07:00;thursdayClose:07:00;recordId:09700083;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Harris Teeter,00262,3600 S. Glebe Rd Suite W100,,ARLINGTON,VA,22202,United States,7034121544,38.8423887,-77.051868,fridayOpen:07:00;thursdayClose:07:00;recordId:09700262;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
