store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Smith's,00414,2580 Main St Ne,,Los Lunas,NM,87031,United States,5058653330,34.8089516,-106.7023818,fridayOpen:06:00;thursdayClose:00:00;recordId:70600414;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00424,2B State Road 344,,Edgewood,NM,87015,United States,5052866691,35.0615633,-106.1895066,fridayOpen:06:00;thursdayClose:00:00;recordId:70600424;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00427,200 Tramway Blvd Se,,Albuquerque,NM,87123,United States,5052961544,35.0669314,-106.4961468,fridayOpen:06:00;thursdayClose:00:00;recordId:70600427;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00446,6001 Lomas Blvd Ne,,Albuquerque,NM,87110,United States,5052667401,35.0881112,-106.5791873,fridayOpen:06:00;thursdayClose:00:00;recordId:70600446;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00443,320 Yale Blvd Se,,Albuquerque,NM,87106,United States,5052660201,35.076141,-106.6217149,fridayOpen:06:00;thursdayClose:00:00;recordId:70600443;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00439,4700 Tramway Blvd Ne,,Albuquerque,NM,87111,United States,5052925484,35.132974,-106.4967846,fridayOpen:06:00;thursdayClose:00:00;recordId:70600439;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00496,3701 Constitution Ave Ne,,Albuquerque,NM,87110,United States,5052569423,35.095678,-106.6029809,fridayOpen:06:00;thursdayClose:00:00;recordId:70600496;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00571,1601 Arenal Rd Sw,,Albuquerque,NM,87105,United States,5058774183,35.0542048,-106.679308,fridayOpen:06:00;thursdayClose:00:00;recordId:70600571;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00485,4016 Louisiana Blvd Ne,,Albuquerque,NM,87110,United States,5058841860,35.1293234,-106.5674173,fridayOpen:06:00;thursdayClose:00:00;recordId:70600485;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00494,5850 Eubank Blvd Ne,,Albuquerque,NM,87111,United States,5052990848,35.1466933,-106.5276099,fridayOpen:06:00;thursdayClose:00:00;recordId:70600494;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00450,8040 Academy Rd Ne,,Albuquerque,NM,87111,United States,5058239500,35.1458417,-106.5492129,fridayOpen:06:00;thursdayClose:00:00;recordId:70600450;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00498,111 Coors Blvd Nw,,Albuquerque,NM,87121,United States,5058315545,35.0806071,-106.7132405,fridayOpen:06:00;thursdayClose:00:00;recordId:70600498;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00459,8100 Wyoming Blvd Ne,,Albuquerque,NM,87113,United States,5058579728,35.175941,-106.557674,fridayOpen:06:00;thursdayClose:00:00;recordId:70600459;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00423,6125 4Th St Nw,,Albuquerque,NM,87107,United States,5053442363,35.14676,-106.64047,fridayOpen:06:00;thursdayClose:00:00;recordId:70600423;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00448,8301 Golf Course Rd Nw,,Albuquerque,NM,87120,United States,5058973411,35.17885,-106.689853,fridayOpen:06:00;thursdayClose:00:00;recordId:70600448;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00463,4800 Mcmahon Blvd Nw,,Albuquerque,NM,87114,United States,5059224300,35.205061,-106.67731,fridayOpen:06:00;thursdayClose:00:00;recordId:70600463;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00413,1000 Rio Rancho Dr Se,,Rio Rancho,NM,87124,United States,5058921791,35.23968,-106.65476,fridayOpen:06:00;thursdayClose:00:00;recordId:70600413;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00491,2110 S Pacheco St,,Santa Fe,NM,87505,United States,5054735560,35.657437,-105.959747,fridayOpen:06:00;thursdayClose:00:00;recordId:70600491;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00461,2308 Cerrillos Rd,,Santa Fe,NM,87505,United States,5054719024,35.6594342,-105.979901,fridayOpen:06:00;thursdayClose:00:00;recordId:70600461;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00432,31 Sherwood Blvd,,White Rock,NM,87547,United States,5056723811,35.8260729,-106.2107247,fridayOpen:06:00;thursdayClose:00:00;recordId:70600432;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's Marketplace,00467,751 Trinity Drive,,Los Alamos,NM,87544,United States,5056612757,35.8788996,-106.2932031,fridayOpen:06:00;thursdayClose:00:00;recordId:70600467;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00415,700 E Roosevelt Ave,,Grants,NM,87020,United States,5052856336,35.1626181,-107.8324963,fridayOpen:07:00;thursdayClose:23:00;recordId:70600415;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:23:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:23:00;fridayClose:23:00;mondayClose:23:00;saturdayClose:23:00;sundayClose:23:00;sundayOpen:07:00;,,
Smith's,00426,224 Paseo Del Pueblo Sur,,Taos,NM,87571,United States,5757583711,36.404048,-105.575503,fridayOpen:06:00;thursdayClose:23:00;recordId:70600426;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:23:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:23:00;fridayClose:23:00;mondayClose:23:00;saturdayClose:23:00;sundayClose:23:00;sundayOpen:06:00;,,
Loaf 'N Jug,00027,1262 S 2Nd St,,Raton,NM,87740,United States,5054458661,36.8809868,-104.4400665,fridayOpen:07:00;thursdayClose:07:00;recordId:67300027;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00409,600 E 20Th St,,Farmington,NM,87401,United States,5053277326,36.7494541,-108.1985719,fridayOpen:06:00;thursdayClose:00:00;recordId:70600409;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
City Market,00445,165 Country Center Dr,,Pagosa Springs,CO,81147,United States,9707316000,37.2571364,-107.0762517,fridayOpen:06:00;thursdayClose:22:00;recordId:62000445;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:22:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:22:00;fridayClose:22:00;mondayClose:22:00;saturdayClose:22:00;sundayClose:22:00;sundayOpen:06:00;,,
City Market,00422,131 Market St,,Alamosa,CO,81101,United States,7195892492,37.4758336,-105.8916844,fridayOpen:06:00;thursdayClose:22:00;recordId:62000422;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:22:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:22:00;fridayClose:22:00;mondayClose:22:00;saturdayClose:22:00;sundayClose:22:00;sundayOpen:06:00;,,
Loaf 'N Jug,00010,102 Highway 160 East,,Alamosa,CO,81101,United States,7195893214,37.5352131,-106.0363617,fridayOpen:07:00;thursdayClose:07:00;recordId:67300010;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
City Market,00402,Us 491 & Nm Hwy 64,,Shiprock,NM,87420,United States,5053684248,36.776082,-108.6995549,fridayOpen:06:00;thursdayClose:22:00;recordId:62000402;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:22:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:22:00;fridayClose:22:00;mondayClose:22:00;saturdayClose:22:00;sundayClose:22:00;sundayOpen:06:00;,,
City Market,00406,#6 Town Plaza Shop Center,,Durango,CO,81301,United States,9702474475,37.2742404,-107.8824442,fridayOpen:06:00;thursdayClose:23:00;recordId:62000406;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:23:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:23:00;fridayClose:23:00;mondayClose:23:00;saturdayClose:23:00;sundayClose:23:00;sundayOpen:06:00;,,
City Market,00421,3130 Main Ave,,Durango,CO,81301,United States,9702590240,37.2999012,-107.870071,fridayOpen:06:00;thursdayClose:23:00;recordId:62000421;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:23:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:23:00;fridayClose:23:00;mondayClose:23:00;saturdayClose:23:00;sundayClose:23:00;sundayOpen:06:00;,,
Loaf 'N Jug,00003,200 Main St,,Walsenburg,CO,81089,United States,7197383515,37.6273604,-104.7827515,fridayOpen:07:00;thursdayClose:07:00;recordId:67300003;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Littman Jewelers,00863,5065 Main St,,Trumbull,CT,06611,United States,2033740031,41.229373,-73.226259,fridayOpen:10:30;thursdayClose:21:30;recordId:70200863;wednesdayOpen:10:30;thursdayOpen:10:30;tuesdayOpen:10:30;wednesdayClose:21:30;saturdayOpen:10:00;mondayOpen:10:30;tuesdayClose:21:30;fridayClose:21:30;mondayClose:21:30;saturdayClose:21:30;sundayClose:18:00;sundayOpen:11:00;,,
Littman Jewelers,00845,136 Smith Haven Mall,,Lake Grove,NY,11755,United States,6312651199,40.865175,-73.130061,fridayOpen:10:00;thursdayClose:21:30;recordId:70200845;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:30;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:30;fridayClose:21:30;mondayClose:21:30;saturdayClose:21:30;sundayClose:18:00;sundayOpen:11:00;,,
Littman Jewelers,00870,2001 South Rd Ste Mailbox,,Poughkeepsie,NY,12601,United States,8452981217,41.626363,-73.920368,fridayOpen:10:00;thursdayClose:21:30;recordId:70200870;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:30;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:30;fridayClose:21:30;mondayClose:21:30;saturdayClose:21:30;sundayClose:18:00;sundayOpen:11:00;,,
Fred Meyer Jewelers,00021,61535 S Highway 97,,Bend,OR,97702,United States,5413856640,44.034764,-121.309502,fridayOpen:09:00;thursdayClose:21:00;recordId:70200021;wednesdayOpen:09:00;thursdayOpen:09:00;tuesdayOpen:09:00;wednesdayClose:21:00;saturdayOpen:09:00;mondayOpen:09:00;tuesdayClose:21:00;fridayClose:21:00;mondayClose:21:00;saturdayClose:21:00;sundayClose:18:00;sundayOpen:10:00;,,
Copps,00132,1500 Pinecrest Ave,,STEVENS POINT,WI,54481,United States,7153451937,44.5208971,-89.5507832,fridayOpen:07:00;thursdayClose:23:00;recordId:53400132;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:23:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:23:00;fridayClose:23:00;mondayClose:23:00;saturdayClose:23:00;sundayClose:23:00;sundayOpen:07:00;,,
Pick n Save,00404,10101 Market Street,,MOSINEE,WI,54474,United States,7152410191,44.8646897,-89.6342833,fridayOpen:06:00;thursdayClose:22:00;recordId:53400404;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:22:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:22:00;fridayClose:22:00;mondayClose:22:00;saturdayClose:22:00;sundayClose:22:00;sundayOpen:06:00;,,
Copps,00101,1850 Plover Rd.,,PLOVER,WI,54467,United States,7153420011,44.4562144,-89.5275752,fridayOpen:06:00;thursdayClose:22:00;recordId:53400101;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:22:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:22:00;fridayClose:22:00;mondayClose:22:00;saturdayClose:22:00;sundayClose:22:00;sundayOpen:06:00;,,
Loaf 'N Jug,00685,2835 N Washington St,,Bismarck,ND,58501,United States,7012583680,46.8375639,-100.7938742,fridayOpen:07:00;thursdayClose:07:00;recordId:67300685;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00682,2600 E Rosser Ave,,Bismarck,ND,58501,United States,7012585315,46.8081548,-100.7518695,fridayOpen:07:00;thursdayClose:07:00;recordId:67300682;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00684,513 W Main St,,Beulah,ND,58523,United States,7018732206,47.2634451,-101.78453,fridayOpen:07:00;thursdayClose:07:00;recordId:67300684;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00671,409 Burdick Expressway East,,Minot,ND,58701,United States,7018521563,48.2327505,-101.2871492,fridayOpen:07:00;thursdayClose:07:00;recordId:67300671;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00673,810 N Broadway,,Minot,ND,58703,United States,7018526194,48.2444737,-101.2959925,fridayOpen:07:00;thursdayClose:07:00;recordId:67300673;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00670,1512 4Th Ave Nw,,Minot,ND,58703,United States,7018525331,48.2401051,-101.3165073,fridayOpen:07:00;thursdayClose:07:00;recordId:67300670;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00679,424 1st Ave N,,Jamestown,ND,58401,United States,7012512880,46.9119657,-98.7085566,fridayOpen:07:00;thursdayClose:07:00;recordId:67300679;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00675,797 S Main Ave,,Dickinson,ND,58601,United States,7012254263,46.8617313,-102.789767,fridayOpen:07:00;thursdayClose:07:00;recordId:67300675;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00642,4250 University Ave,,Grand Forks,ND,58203,United States,7017468701,47.922691,-97.088791,fridayOpen:07:00;thursdayClose:07:00;recordId:67300642;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00664,4326 Gateway Dr,,Grand Forks,ND,58203,United States,7017752537,47.9339179,-97.0910949,fridayOpen:07:00;thursdayClose:07:00;recordId:67300664;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00714,516 S. Ellery,,Fairview,MT,59221,United States,4067475024,47.8520713,-104.0446626,fridayOpen:07:00;thursdayClose:07:00;recordId:67300714;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00712,706 S Central Ave,,Sidney,MT,59270,United States,4064825647,47.7094488,-104.1610812,fridayOpen:07:00;thursdayClose:07:00;recordId:67300712;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00689,2201 18Th St S,,Fargo,ND,58103,United States,7012939905,46.8455047,-96.8192138,fridayOpen:07:00;thursdayClose:07:00;recordId:67300689;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00687,1201 University Dr N,,Fargo,ND,58102,United States,7012930413,46.890625,-96.7976455,fridayOpen:07:00;thursdayClose:07:00;recordId:67300687;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00688,3201 Broadway N,,Fargo,ND,58102,United States,7012329418,46.9195747,-96.7865753,fridayOpen:07:00;thursdayClose:07:00;recordId:67300688;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00619,1833 University Dr S,,Fargo,ND,58103,United States,7012379224,46.8504371,-96.7991027,fridayOpen:07:00;thursdayClose:07:00;recordId:67300619;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Loaf 'N Jug,00710,322 E Barry St,,Glendive,MT,59330,United States,4063656111,47.0989036,-104.7136535,fridayOpen:07:00;thursdayClose:07:00;recordId:67300710;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00388,1740 Mountain City Hwy,,Elko,NV,89801,United States,7757771333,40.8349607,-115.7847216,fridayOpen:07:00;thursdayClose:07:00;recordId:70600388;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Quik Stop Market,00171,360 S Hwy 95A,,Fernley,NV,89408,United States,7758356800,39.6027908,-119.2504653,fridayOpen:07:00;thursdayClose:07:00;recordId:67500171;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00392,2200 Us Highway 50 E,,Dayton,NV,89403,United States,7752460242,39.2640085,-119.5825816,fridayOpen:07:00;thursdayClose:07:00;recordId:70600392;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Quik Stop Market,00170,125 Salomon Cir,,Sparks,NV,89434,United States,7753316855,39.5289955,-119.7009506,fridayOpen:07:00;thursdayClose:07:00;recordId:67500170;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00357,1255 Baring Blvd,,Sparks,NV,89434,United States,7753596800,39.5546929,-119.7221863,fridayOpen:07:00;thursdayClose:07:00;recordId:70600357;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
